ASIN,Title,Binding,Creator,Edition,Author,ItemDimensionsHeight,ItemDimensionsLength,ItemDimensionsWidth,ItemDimensionsWeight,Label,LanguagesUnknown,LanguagesOriginal,LanguagesPublished,Amount,CurrencyCode,Manufacturer,NumberOfPages,PackageDimensionsHeight,PackageDimensionsLength,PackageDimensionsWidth,PackageDimensionsWeight,ProductGroup,ProductTypeName,PublicationDate,Publisher,SmallImageUrl,Studio,SalesRanking
1855752344,"The Spontaneous Gesture: Selected Letters of D.W. Winnicott",Paperback,"Winnicott, Donald W."," "," ",8.94,0.75,5.83,5.83,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",252,0.87,8.90,5.83,1.01,Book,ABIS_BOOK,1987-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41EFMV6A2DL._SL75_.jpg,"Karnac Books",2879174
1855752379,"Forensic Psychotherapy and Psychopathology (New Forensic)",Paperback," ",1,"Kahr, Brett",9.29,0.00,6.14,6.14,"Karnac Books",english,english,english,42.95,USD,"Karnac Books",176,0.53,9.30,6.14,0.64,Book,ABIS_BOOK,2001-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/4108VMDBT3L._SL75_.jpg,"Karnac Books",4114903
185575245X,"Socially Constructed Organization (Systemic Thinking and Practice)",Paperback," "," ","Campbell, David",8.90,0.39,5.75,5.75,"Karnac Books",english,english,english,42.95,USD,"Karnac Books",256,0.40,8.80,5.60,0.15,Book,ABIS_BOOK,2000-01-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41GjLSnsp7L._SL75_.jpg,"Karnac Books",2453499
1855752484,"Reflective Enquiry into Therapeutic Institutions (The Cassel Hospital Monograph Series)",Paperback,"Day, Lesley",1st," ",8.98,0.43,5.91,5.91,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",128,0.50,8.80,6.00,0.30,Book,ABIS_BOOK,2001-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41TEH83QRSL._SL75_.jpg,"Karnac Books",2318603
1855752549,"Disappearing and Reviving: Sandor Ferenczi in the History of Psychoanalysis",Paperback," "," ","Haynal, Andre",8.98,0.39,6.10,6.10,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",166,0.40,9.00,5.70,0.55,Book,ABIS_BOOK,2002-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41Z89U2dUkL._SL75_.jpg,"Karnac Books",2694870
1855752573,"Pregnancy: Inside Story",Paperback," "," ","Raphael-Leff, Joan",8.98,0.67,5.98,5.98,"Karnac Books",english,english,english,42.95,USD,"Karnac Books",224,0.67,9.10,6.06,0.80,Book,ABIS_BOOK,2001-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41c-w2QGLPL._SL75_.jpg,"Karnac Books",2315994
1855752581,"Infant-Parent Psychotherapy: A Handbook (Tavistock Clinic)",Paperback," ",1,"Acquarone, Stella",8.86,0.71,6.14,6.14,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",340,1.02,8.98,5.67,1.15,Book,ABIS_BOOK,2004-12-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51X8WS0GRML._SL75_.jpg,"Karnac Books",1867278
1855752603,"Primitive Experiences of Loss: Working with the Paranoid-Schizoid Patient",Paperback," "," ","Waska, Robert",9.02,0.47,5.91,5.91,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",216,0.63,8.90,5.83,0.71,Book,ABIS_BOOK,2002-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41QHT9HS69L._SL75_.jpg,"Karnac Books",3984776
185575276X,"Brief Encounters with Couples",Paperback," ",1st,"Grier, Francis",8.94,0.43,5.79,5.79,"Karnac Books",english,english,english,42.95,USD,"Karnac Books",182,0.42,9.06,5.86,0.65,Book,ABIS_BOOK,2001-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51-zmUvbbsL._SL75_.jpg,"Karnac Books",2320634
1855752794,"A Pattern of Madness",Paperback," "," ","Symington, Neville",9.09,0.71,5.75,5.75,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",256,0.80,9.00,5.80,0.80,Book,ABIS_BOOK,2002-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51zBe3w6SIL._SL75_.jpg,"Karnac Books",1179135
1855752808,"Perspectives on Supervision (Systemic Thinking and Practice Series)",Paperback,"Campbell, David"," "," ",9.06,0.79,5.91,5.91,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",256,0.78,9.18,5.98,0.84,Book,ABIS_BOOK,2002-01-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41R6yJP7KAL._SL75_.jpg,"Karnac Books",1782191
1855752832,"Therapeutic Care for Refugees: No Place Like Home",Paperback,"Papadopoulos, Renos"," "," ",8.94,0.98,5.83,5.83,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",352,1.02,8.90,5.83,1.28,Book,ABIS_BOOK,2002-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41erUJDfP-L._SL75_.jpg,"Karnac Books",3105809
1855752921,"Surviving Space: Papers on Infant Observation (The Tavistock Clinic Series)",Paperback,"Briggs, Andrew",0," ",8.78,0.98,5.87,5.87,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",344,1.02,8.90,5.75,1.01,Book,ABIS_BOOK,2002-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41AO8igOdGL._SL75_.jpg,"Karnac Books",1942079
185575293X,"Short Term Psychodynamic Psychotherapy: An Analysis of the Key Principles",Paperback," "," ","Rawson, Penny",8.98,0.91,5.83,5.83,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",320,0.94,8.90,5.83,1.15,Book,ABIS_BOOK,2002-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41ZWItKuWOL._SL75_.jpg,"Karnac Books",611771
1855752999,"The Subject of Addiction: Psychoanalysis and the Administration of Enjoyment",Paperback," "," ","Loose, Rik",8.90,0.98,5.87,5.87,"Karnac Books",english,english,english,56.95,USD,"Karnac Books",336,1.00,8.80,5.80,0.85,Book,ABIS_BOOK,2002-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41LvQfWfYNL._SL75_.jpg,"Karnac Books",1820694
1855753022,"Intensive Short Term Dynamic Psychotherapy: Theory and Technique Synopsis",Paperback,"Malan, David"," ","Della Selva, Patricia Coughlin",8.86,0.59,5.75,5.75,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",272,0.70,9.00,5.80,0.85,Book,ABIS_BOOK,2004-04-01,"Karnac Books",http://ecx.images-amazon.com/images/I/4108EP5W4TL._SL75_.jpg,"Karnac Books",448336
1855753073,"Backwards in Time: A Study in Infant Observation by the Method of Esther Bick (The Harris Meltzer Trust Series)",Paperback," "," ","Piontelli, Alessandra",8.78,0.31,5.63,5.63,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",125,0.47,8.90,5.75,0.40,Book,ABIS_BOOK,1986-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41-pweV98cL._SL75_.jpg,"Karnac Books",3995204
1855753162,"Intellectual Disabilities: A Systemic Approach (Systemic Thinking and Practice Series)",Paperback,"Baum, Sandra"," "," ",8.86,0.75,5.75,5.75,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",256,0.87,8.90,5.83,0.84,Book,ABIS_BOOK,2006-07-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41qqSYirx-L._SL75_.jpg,"Karnac Books",2929585
1855753197,"Individuals, Groups, and Organizations: Beneath the Surface",Paperback," "," ","Stapley, Lionel",7.72,0.91,5.12,5.12,"Karnac Books",english,english,english,34.95,USD,"Karnac Books",200,0.94,7.64,5.12,0.71,Book,ABIS_BOOK,2006-01-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41bg5ooJTJL._SL75_.jpg,"Karnac Books",941233
1855753200,"Selected Contributions to Psychoanalysis",Paperback," "," ","Rickman, John",8.94,1.14,5.83,5.83,"Karnac Books",english,english,english,56.95,USD,"Karnac Books",416,1.26,8.90,5.83,1.37,Book,ABIS_BOOK,2003-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41rwFLJb70L._SL75_.jpg,"Karnac Books",3811507
185575326X,"To Be Met as a  Person: The Dynamics of Attachment in Professional Encounters",Paperback," "," ","McCluskey, Una",8.94,0.83,5.94,5.94,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",230,0.87,9.21,5.75,0.93,Book,ABIS_BOOK,2005-06-01,"Karnac Books",http://ecx.images-amazon.com/images/I/31A7N2SF83L._SL75_.jpg,"Karnac Books",577232
1855753286,"Coaching in Depth: The Organizational Role Analysis Approach",Paperback,"Newton, John"," "," ",8.90,0.71,5.94,5.94,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",230,0.60,8.90,5.70,0.70,Book,ABIS_BOOK,2006-02-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51jHZMkcblL._SL75_.jpg,"Karnac Books",1874426
1855753294,"Illusions and Disilllusions of Psychoanalytic Work (IPA: Psychoanalytic Ideas and Applications)",Paperback," "," ","Green, André",8.78,0.91,5.63,5.63,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",240,0.94,8.90,5.59,0.93,Book,ABIS_BOOK,2011-08-01,"Karnac Books",http://ecx.images-amazon.com/images/I/511Ct4gGWRL._SL75_.jpg,"Karnac Books",1544279
1855753413,"Mother, Madonna, Whore: The Idealization and Denigration of Motherhood",Paperback," "," ","Welldon, Estela V.",8.82,0.00,5.98,5.98,"Karnac Books",english,english,english,42.95,USD,"Karnac Books",179,0.71,8.82,5.98,0.75,Book,ABIS_BOOK,1992-12-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41S4YxQtpLL._SL75_.jpg,"Karnac Books",2008868
1855753545,"Born Too Early: Hidden Handicaps of Premature Children",Paperback," ",1,"Jepsen, Jonna",8.90,0.75,6.02,6.02,"Karnac Books",english,danish,english,46.95,USD,"Karnac Books",220,0.80,8.90,5.80,0.80,Book,ABIS_BOOK,2006-10-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41KsPh4RZzL._SL75_.jpg,"Karnac Books",3580617
185575360X,"Infant Observation at the Heart of Training",Paperback," "," ","Sternberg, Janine",8.90,0.87,6.34,6.34,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",288,0.87,8.90,5.75,0.93,Book,ABIS_BOOK,2005-08-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41uyEjzcvOL._SL75_.jpg,"Karnac Books",3008226
1855753715,"Disillusionment: A Dialogue of Lacks",Paperback," ",1,"Gutmann, David",8.58,0.24,5.98,5.98,"Karnac Books",english,english,english,24.95,USD,"Karnac Books",60,0.24,8.90,5.75,0.40,Book,ABIS_BOOK,2005-02-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41Sj9CcuUCL._SL75_.jpg,"Karnac Books",7765252
1855754045,"Beyond Happiness: Deepening the Dialogue Between Buddhism, Psychotherapy and the Mind Sciences",Paperback," ",1,"Watson, Gay",8.90,0.63,5.75,5.75,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",206,0.71,8.90,5.83,0.75,Book,ABIS_BOOK,2008-02-01,"Karnac Books",http://ecx.images-amazon.com/images/I/516s7IQwlJL._SL75_.jpg,"Karnac Books",1277701
185575410X,"Dialogical Meetings in Social Networks (Systemic Thinking and Practice Series)",Paperback," "," ","Seikkula, Jaakko",8.86,0.71,5.79,5.79,"Karnac Books",english,english,english,42.95,USD,"Karnac Books",224,0.79,8.90,5.75,0.75,Book,ABIS_BOOK,2006-08-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41CX8hSx1NL._SL75_.jpg,"Karnac Books",1430597
1855754118,"Feeling Matters",Paperback," ",1,"Eigen, Michael",8.90,0.55,5.79,5.79,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",168,0.63,8.90,5.75,0.62,Book,ABIS_BOOK,2007-02-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41j2DUcUyZL._SL75_.jpg,"Karnac Books",1516329
1855754126,"Feeling, Being and the Sense of Self: A New Perspective on Identity, Affect and Narcissistic Disorders",Paperback," ",1,"West, Marcus",8.43,0.83,5.79,5.79,"Karnac Books",english,english,english,41.95,USD,"Karnac Books",280,1.02,8.90,5.75,0.97,Book,ABIS_BOOK,2007-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/513sM%2BNeDzL._SL75_.jpg,"Karnac Books",3596190
1855754134,"Coaching People with Asperger's Syndrome",Paperback," "," ","Goodyear, Bill",8.78,0.79,5.63,5.63,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",225,0.80,8.90,5.80,0.85,Book,ABIS_BOOK,2008-10-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51xcKnF%2ByHL._SL75_.jpg,"Karnac Books",2492825
1855754193,"Playing the Unconscious: Psychoanalytic Interviews with Children Using Winnicott's Squiggle Technique",Paperback," ",1,"Günter, Michael",0.00,0.00,0.00,0.00,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",223,0.71,8.90,5.75,0.75,Book,ABIS_BOOK,2007-09-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51bIHCQXBuL._SL75_.jpg,"Karnac Books",3225855
1855754401,"Developmental Science and Psychoanalysis: Integration and Innovation (Developments in Psychoanalysis)",Paperback,"Mayes, Linda",1," ",8.94,1.22,6.02,6.02,"Karnac Books",english,english,english,56.95,USD,"Karnac Books",450,1.34,8.90,5.75,1.32,Book,ABIS_BOOK,2007-04-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41JXTKP2NAL._SL75_.jpg,"Karnac Books",2515908
1855754428,"Moving On: A Guide to Recovery for People with a Diagnosis of Schizophrenia (Society of Analytic Psychology Monograph Series)",Paperback," ",1,"Hewett, Roselyn",8.86,0.94,6.06,6.06,"Karnac Books",english,english,english,29.95,USD,"Karnac Books",308,1.10,8.90,5.75,1.06,Book,ABIS_BOOK,2007-04-01,"Karnac Books",http://ecx.images-amazon.com/images/I/518gp26oEFL._SL75_.jpg,"Karnac Books",2791398
1855754444,"From the Brink: Experiences of the Void from a Depth Psychology Perspective",Paperback," "," ","Ashton, Paul W.",8.82,0.98,5.94,5.94,"Karnac Books",english,english,english,41.95,USD,"Karnac Books",336,1.10,8.90,5.83,1.05,Book,ABIS_BOOK,2007-12-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41weUF4Bw9L._SL75_.jpg,"Karnac Books",626629
1855754452,"Touch Papers: Dialogues on Touch in the Psychoanalytic Space (Practice of Psychotherapy)",Paperback,"Galton, Graeme",1," ",8.94,0.67,5.67,5.67,"Karnac Books",english,english,english,46.95,USD,"Karnac Books",220,0.71,8.90,5.75,0.75,Book,ABIS_BOOK,2007-01-01,"Karnac Books",http://ecx.images-amazon.com/images/I/414ND150Y5L._SL75_.jpg,"Karnac Books",3670649
1855754487,"A Beam of Intense Darkness: Wilfred Bion's Legacy to Psychoanalysis",Paperback," ",1,"Grotstein, James S.",8.90,1.14,6.73,6.73,"Karnac Books",english,english,english,56.95,USD,"Karnac Books",395,1.26,8.98,5.83,1.28,Book,ABIS_BOOK,2007-10-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41JcWQHB4WL._SL75_.jpg,"Karnac Books",636338
1855754495,"Dialogue and Desire: Mikhail Bakhtin and the Linguistic Turn in Psychotherapy (United Kingdom Council for Psychotherapy Series)",Paperback," ",0,"Pollard, Rachel",8.62,0.69,5.67,5.67,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",256,0.87,8.90,5.75,0.84,Book,ABIS_BOOK,2008-08-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51KjZiaVcmL._SL75_.jpg,"Karnac Books",3382260
1855754525,"Couple Attachments: Theoretical and Clinical Studies",Paperback,"Ludlam, Molly",1," ",8.86,0.87,5.91,5.91,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",290,1.02,8.90,5.83,0.97,Book,ABIS_BOOK,2008-01-01,"Karnac Books",http://ecx.images-amazon.com/images/I/516wrMNjyjL._SL75_.jpg,"Karnac Books",3128876
1855754606,"Young People and Crime: Improving Provisions for Children Who Offend (Winnicott Clinic Lecture Series)",Paperback," "," ","Morgan, Rod",8.86,0.20,5.75,5.75,"Karnac Books",english,english,english,24.95,USD,"Karnac Books",100,0.24,8.74,5.67,0.26,Book,ABIS_BOOK,2006-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51J4FF70Z9L._SL75_.jpg,"Karnac Books",8276778
1855754630,"Meaning-Full Disease: How Personal Experience and Meanings Cause and Maintain Physical Illness",Paperback," ",1,"Broom, Brian",8.86,0.71,6.22,6.22,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",228,0.79,8.90,5.83,0.79,Book,ABIS_BOOK,2007-04-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41Umiq6EW2L._SL75_.jpg,"Karnac Books",1586316
1855754649,"Searching to be Found: Understanding and Helping Adopted and Looked After Children with Attention Difficulties",Paperback," "," ","Comfort, Randy Lee",8.78,0.59,5.63,5.63,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",206,0.70,8.90,5.80,0.70,Book,ABIS_BOOK,2008-07-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41S3ovE6ZjL._SL75_.jpg,"Karnac Books",316785
1855754762,"The Signifier Pointing at the Moon: Psychoanalysis and Zen Buddhism",Paperback," "," ","Moncayo, Raul",8.78,0.39,5.91,5.91,"Karnac Books",english,english,english,39.95,USD,"Karnac Books",276,1.10,8.90,5.90,1.40,Book,ABIS_BOOK,2012-06-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41M4GZmymKL._SL75_.jpg,"Karnac Books",2130119
185575486X,"Signs of Autism in Infants: Recognition and Early Intervention",Paperback,"Acquarone, Stella",1," ",8.78,0.79,5.63,5.63,"Karnac Books",english,english,english,41.95,USD,"Karnac Books",298,0.94,9.06,5.75,0.97,Book,ABIS_BOOK,2007-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/517alOX6qKL._SL75_.jpg,"Karnac Books",1464406
1855754908,"Hidden Treasure: A Map to the Child's Inner Self",Paperback," "," ","Oaklander, Violet",0.74,9.02,5.80,5.80,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",256,0.79,8.90,5.75,0.88,Book,ABIS_BOOK,2007-01-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51ZYkSo4F4L._SL75_.jpg,"Karnac Books",544788
1855754932,"Infinite Possibilities of Social Dreaming",Paperback,"Lawrence, W. Gordon",1," ",9.13,0.59,6.14,6.14,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",208,0.71,9.13,6.06,0.75,Book,ABIS_BOOK,2007-08-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51amsgHsh2L._SL75_.jpg,"Karnac Books",5018842
1855754967,"The Stuff of Dreams: Fantasy, Anxiety and Psychoanalysis",Paperback," ",1,"Hall, Kirsty",8.94,0.55,5.83,5.83,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",188,0.70,8.90,5.80,0.65,Book,ABIS_BOOK,2007-08-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41fWewSmvoL._SL75_.jpg,"Karnac Books",3510690
1855754975,"On Supervision: Psychoanalytic and Jungian Analytic Perspectives",Paperback,"Petts, Ann",1," ",8.90,0.79,5.83,5.83,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",267,0.87,8.90,5.83,0.88,Book,ABIS_BOOK,2007-09-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51dLquhn2sL._SL75_.jpg,"Karnac Books",3369941
1855755106,"Love: Bondage or Liberation?: A Psychological Exploration of the Meaning, Values and Dangers of Falling in Love (United Kingdom Council for Psychotherapy Series)",Paperback," "," ","Johnson, Deirdre",8.78,0.71,5.63,5.63,"Karnac Books",english,english,english,35.95,USD,"Karnac Books",224,0.79,8.90,5.67,0.79,Book,ABIS_BOOK,2010-06-01,"Karnac Books",http://ecx.images-amazon.com/images/I/515E9gPCi3L._SL75_.jpg,"Karnac Books",683933
1855755157,"The Use of Psychoanalytic Concepts in Therapy With Families (United Kingdom Council for Psychotherapy Series)",Paperback," "," ","Davies, Hilary A.",8.78,0.71,5.63,5.63,"Karnac Books",english,english,english,30.95,USD,"Karnac Books",196,0.79,8.90,5.75,0.71,Book,ABIS_BOOK,2010-03-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41BEbgAS3bL._SL75_.jpg,"Karnac Books",3978753
1855755211,"Intimate Warfare: Regarding the Fragility of Family Relations (Systemic Thinking and Practice Series)",Paperback," "," ","Groen, Martine",8.78,0.91,5.63,5.63,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",320,0.70,9.00,5.60,1.10,Book,ABIS_BOOK,2009-11-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51WUdifHkQL._SL75_.jpg,"Karnac Books",4961416
1855755378,"Coping Better With Chronic Fatigue Syndrome/Myalgic Encephalomyelitis: Cognitive Behaviour Therapy for CFS/ME (Karnac Self Help Series)",Paperback,"Bor, Robert"," ","Fernie, Bruce",7.48,0.51,5.04,5.04,"Karnac Books",english,english,english,29.95,USD,"Karnac Books",156,0.55,7.80,4.88,0.49,Book,ABIS_BOOK,2009-10-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51ys41gJ-zL._SL75_.jpg,"Karnac Books",1898206
1855755475,"Unbearable Affect: A Guide to the Psychotherapy of Psychosis",Paperback," ","2 Revised","Garfield, David A. S.",8.78,0.51,5.63,5.63,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",224,0.60,8.80,5.70,0.70,Book,ABIS_BOOK,2009-06-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41avT1AaT0L._SL75_.jpg,"Karnac Books",160476
1855755556,"The Creative Feminine and Her Discontents: Psychotherapy, Art and Destruction",Paperback," "," ","Miller, Juliet",8.82,0.43,5.63,5.63,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",168,0.39,8.90,5.75,0.66,Book,ABIS_BOOK,2008-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51EMZE7ntxL._SL75_.jpg,"Karnac Books",402959
1855755580,"Sex, Attachment and Couple Therapy: Psychoanalytic Perspectives (Library of Couple and Family Psychoanalysis)",Paperback,"Clulow, Christopher",0," ",8.78,0.79,5.71,5.71,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",296,0.79,8.98,5.83,0.88,Book,ABIS_BOOK,2009-04-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51M07LNpgNL._SL75_.jpg,"Karnac Books",1395863
1855755629,"Psychic Assaults and Frightened Clinicians: Countertransference in Forensic Settings (Forensic Psychotherapy Monograph Series)",Paperback,"Gordon, John"," "," ",8.66,0.51,5.63,5.63,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",180,0.63,8.98,5.75,0.57,Book,ABIS_BOOK,2008-06-01,"Karnac Books",http://ecx.images-amazon.com/images/I/511rXI-p2YL._SL75_.jpg,"Karnac Books",1464380
1855755688,"A Clinical Application of Bion's Concepts",Paperback,"Sandler, Paulo"," "," ",8.78,0.98,5.63,5.63,"Karnac Books",english,english,english,56.95,USD,"Karnac Books",392,1.18,8.90,5.83,1.46,Book,ABIS_BOOK,2009-08-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41RNMK-mYgL._SL75_.jpg,"Karnac Books",223081
1855755718,"Gestalt Therapy: The Art of Contact",Paperback,"Spargo, Sarah"," ","Ginger, Serge",8.90,0.51,5.87,5.87,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",176,0.55,8.90,5.83,0.66,Book,ABIS_BOOK,2007-12-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41zcxmqHI3L._SL75_.jpg,"Karnac Books",1703979
1855755769,"The Perverse Organisation and its Deadly Sins",Paperback," "," ","Long, Susan",8.78,0.51,5.79,5.79,"Karnac Books",english,english,english,37.95,USD,"Karnac Books",200,0.39,8.03,5.28,0.35,Book,ABIS_BOOK,2008-05-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51aPldbWnAL._SL75_.jpg,"Karnac Books",2943114
1855755807,"Fly Away Fear: Overcoming Your Fear of Flying (Karnac Self Help Series)",Paperback," ",1,"Foreman, Elaine Iljon",7.72,0.51,5.71,5.71,"Karnac Books",english,english,english,29.95,USD,"Karnac Books",190,0.60,7.60,5.00,0.45,Book,ABIS_BOOK,2008-06-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51S77RuFPHL._SL75_.jpg,"Karnac Books",576513
1855755815,"Mentalizing in Child Therapy: Guidelines for Clinical Practitioners (Developments in Psychoanalysis)",Paperback,"Verheugt-Pleiter, Annelies J. E.",1," ",8.78,0.67,5.67,5.67,"Karnac Books",english,english,english,56.95,USD,"Karnac Books",266,0.90,8.90,5.70,0.75,Book,ABIS_BOOK,2008-06-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41a4My4Lu9L._SL75_.jpg,"Karnac Books",506128
1855755858,"Language, Symbolization and Psychosis: Essays in Honour of Jacqueline Amati Mehler",Paperback,"Ambrosio, Giovanna"," "," ",8.82,0.94,5.94,5.94,"Karnac Books",english,english,english,41.95,USD,"Karnac Books",317,1.02,8.98,5.75,1.06,Book,ABIS_BOOK,2007-12-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41fw8dSyeML._SL75_.jpg,"Karnac Books",4846941
1855755882,"Brain, Attachment, Personality: An Introduction to Neuro-Affective Development",Paperback,"Silver, Dorte A."," ","Hart, Susan",8.78,1.18,5.63,5.63,"Karnac Books",english,english,english,56.95,USD,"Karnac Books",398,1.00,8.80,5.80,1.30,Book,ABIS_BOOK,2008-10-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41wgBmnSyjL._SL75_.jpg,"Karnac Books",653000
1855755955,"The Muse as Therapist: A New Poetic Paradigm for Psychotherapy",Paperback," "," ","Heward Wilkinson",8.78,0.79,5.63,5.63,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",290,1.02,8.90,5.75,0.97,Book,ABIS_BOOK,2009-01-01,"Karnac Books",http://ecx.images-amazon.com/images/I/515BAQEiZNL._SL75_.jpg,"Karnac Books",2864164
1855756005,"Mirrors and Reflections: Processes in Systemic Supervision (Systemic Thinking and Practice)",Paperback,"Burck, Charlotte"," "," ",1.20,8.90,5.70,5.70,"Karnac Books",english,english,english,53.95,USD,"Karnac Books",412,1.10,8.98,5.83,1.37,Book,ABIS_BOOK,2010-08-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51LclcnjmSL._SL75_.jpg,"Karnac Books",2847361
1855756021,"The Perversions of Fascism",Paperback," "," ","Vadolas, Antonios",8.90,0.94,5.75,5.75,"Karnac Books",english,english,english,56.95,USD,"Karnac Books",384,0.94,9.06,5.59,1.23,Book,ABIS_BOOK,2009-12-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41cr3sQfJpL._SL75_.jpg,"Karnac Books",4776292
1855756099,"Treating the ""Untreatable"": Healing in the Realms of Madness",Hardcover," ",1,"Steinman, Ira",8.78,0.79,5.91,5.91,"Karnac Books",english,english,english,42.95,USD,"Karnac Books",240,0.80,9.10,5.90,1.05,Book,ABIS_BOOK,2009-02-01,"Karnac Books",http://ecx.images-amazon.com/images/I/41caoKUHEYL._SL75_.jpg,"Karnac Books",1819130
1855756137,"School Violence: Studies in Alienation, Revenge, and Redemption",Paperback,"Guggenbühl, Allan"," ","Rose, Ingrid",8.66,0.39,5.63,5.63,"Karnac Books",english,english,english,38.95,USD,"Karnac Books",160,0.55,8.90,5.75,0.62,Book,ABIS_BOOK,2009-09-01,"Karnac Books",http://ecx.images-amazon.com/images/I/51XVNzpXNjL._SL75_.jpg,"Karnac Books",3446750
